0.0,0.07979761550028977
2.0,0.03932261258896529
4.0,0.038201433546141174
6.0,0.019532051131636242
8.0,0.05162122358995544
10.0,0.036636979847575864
12.0,0.02610066095615494
14.0,0.020544541951698646
16.0,0.051078474010430044
18.0,0.06902369231383867
20.0,0.03609206992056761
22.0,0.03012861872274943
24.0,0.05610300247064698
26.0,0.049761318477107054
28.0,0.008436716584130144
30.0,0.06112199837561394
32.0,0.11015114775807987
34.0,0.2115545362710542
36.0,0.34965746059346714
38.0,0.909138051938194
40.0,2.1391022643980033
42.0,3.346683858310454
44.0,4.044166147615041
46.0,4.5763640797684255
48.0,4.882356975174888
50.0,5.050774546124098
52.0,5.1807944156349235
54.0,5.297718830238217
56.0,5.341940398295537
58.0,5.359568459380325
60.0,5.460128584534059
62.0,5.4650465338935295
64.0,5.443759514482374
66.0,5.520098613225009
68.0,5.505882167036105
70.0,5.514476229972862
72.0,5.539185255836561
74.0,5.506816456336174
76.0,5.5182469133356005
78.0,5.566811559543577
80.0,5.575123152273054
82.0,5.495580274936844
84.0,5.565511724955515
86.0,5.549838590652129
88.0,5.479922256523829
90.0,5.594740618298552
92.0,5.566793764746226
94.0,5.5889803494133545
96.0,5.510453909922724
98.0,5.513231650236331
100.0,5.4257022429489625
102.0,5.494648738154744
104.0,5.474739741152351
106.0,5.365227502417368
108.0,5.519815981758166
110.0,5.5362934073480154
